"neighbourhood","latitude","longitude","property_type","bathrooms","bedrooms","beds","host_is_superhost","parking","room_type_Entire home/apt","room_type_Private room","room_type_Shared room","Target"
18,40.72264,-73.94272,12,1,1,1,0,1,1,0,0,">  $100"
32,40.69127,-73.96873,1,1,1,1,0,0,1,0,0,">  $100"
18,40.68553,-73.95965,1,1,1,2,0,1,1,0,0,"$50  AND $100"
81,40.76983,-73.98734,1,1,1,1,0,0,0,1,0,">  $100"
54,40.8901,-73.84031,26,1,1,2,0,1,0,1,0,">  $100"
101,40.76525,-73.95557,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.76897,-73.95375,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.70878,-73.92215,23,1,1,1,1,1,0,0,1,">  $100"
136,40.74196,-73.9213599999999,1,1.5,1,1,0,0,1,0,0,"$50  AND $100"
185,40.74422,-73.90285,1,1.5,1,1,0,1,0,1,0,"$50  AND $100"
101,40.78239,-73.98156,1,1,1,2,0,1,1,0,0,">  $100"
101,40.7228,-74.00644,23,2,2,4,0,0,1,0,0,">  $100"
101,40.76463,-73.98562,1,1,1,1,0,0,0,1,0,">  $100"
18,40.71837,-73.94336,12,1,1,1,0,1,1,0,0,"$50  AND $100"
21,40.65832,-73.90486,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.67814,-73.98264,1,1,2,2,1,1,1,0,0,">  $100"
128,40.67133,-73.98714,1,2,4,5,0,0,1,0,0,">  $100"
32,40.68109,-73.96193,29,1,3,4,0,0,1,0,0,">  $100"
50,40.7893599999999,-73.94918,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.85573,-73.93181,1,1,1,1,0,1,1,0,0,">  $100"
101,40.84287,-73.94093,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.66282,-73.95902,1,2,4,5,0,1,1,0,0,">  $100"
181,40.71579,-73.93892,21,2.5,4,5,1,0,1,0,0,">  $100"
18,40.72983,-73.95808,12,1,2,2,1,1,1,0,0,">  $100"
18,40.68339,-73.9645,1,1,1,1,0,1,1,0,0,"$50  AND $100"
136,40.73641,-73.87863,1,1,1,1,0,1,0,1,0,"$50  AND $100"
127,40.6831,-73.84438,1,1,2,2,1,1,1,0,0,">  $100"
101,40.73467,-73.98501,1,1,1,1,0,0,1,0,0,">  $100"
167,40.7677,-73.95476,1,1,1,1,0,1,0,0,1,"$50  AND $100"
18,40.71021,-73.95563,1,1,1,1,1,1,0,1,0,"$50  AND $100"
18,40.7157,-73.95353,23,1,2,2,0,1,1,0,0,">  $100"
10,40.69329,-73.93906,1,1,1,1,1,1,0,1,0,"$50  AND $100"
18,40.63244,-73.99338,1,2,1,1,0,1,0,1,0,"$30  AND $50"
49,40.6549599999999,-73.94405,21,1.5,1,1,0,1,0,1,0,">  $100"
152,40.64497,-74.08267,21,1,2,2,1,1,1,0,0,"$50  AND $100"
167,40.7752,-73.95572,1,1,1,1,1,0,1,0,0,">  $100"
18,40.64919,-73.9731,29,3,4,4,0,1,1,0,0,">  $100"
80,40.81207,-73.94359,26,1,1,1,1,0,0,1,0,"$50  AND $100"
101,40.73492,-74.00418,1,1,1,1,0,0,1,0,0,">  $100"
18,40.68332,-73.93627,1,1,1,1,0,0,0,1,0,"$50  AND $100"
52,40.72331,-73.98424,1,1.5,1,1,0,0,0,1,0,">  $100"
18,40.61722,-73.96696,1,1,2,2,0,1,1,0,0,"$30  AND $50"
155,40.74625,-73.91388,1,1,1,2,1,1,0,1,0,"$50  AND $100"
22,40.6996599999999,-73.93883,1,1,2,2,1,0,1,0,0,"$50  AND $100"
18,40.64924,-73.9529199999999,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.82375,-73.94426,1,1,1,1,0,1,0,1,0,"$30  AND $50"
10,40.68905,-73.9524199999999,12,2,2,2,0,0,1,0,0,">  $100"
18,40.70412,-73.93426,23,1,1,1,0,0,0,1,0,"$50  AND $100"
100,40.71826,-73.99079,1,1,2,2,0,1,1,0,0,">  $100"
18,40.63294,-73.9931699999999,1,1.5,1,2,0,0,0,1,0,"$30  AND $50"
80,40.80551,-73.96618,1,1,1,1,0,0,1,0,0,">  $100"
155,40.74432,-73.91741,1,1,1,1,0,0,0,1,0,"$30  AND $50"
100,40.71463,-73.99216,1,1,1,1,0,0,0,1,0,"$50  AND $100"
60,40.62635,-73.93565,1,1,2,1,0,0,0,1,0,"$50  AND $100"
105,40.72605,-73.90711,1,1,1,1,0,1,0,1,0,"< $30"
101,40.75571,-73.99647,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.81889,-73.94224,1,1,2,2,0,1,1,0,0,">  $100"
10,40.69537,-73.95642,23,1,3,3,0,0,1,0,0,">  $100"
18,40.5794099999999,-73.975,1,1.5,1,1,0,1,0,1,0,"$50  AND $100"
167,40.77655,-73.94651,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.71479,-73.9491599999999,1,2,1,2,0,0,1,0,0,">  $100"
101,40.79788,-73.93265,1,1.5,2,2,0,0,1,0,0,">  $100"
50,40.79322,-73.94038,1,1,1,1,1,0,0,1,0,"$30  AND $50"
18,40.69872,-73.9301,1,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.8337299999999,-73.9418199999999,29,1,1,1,0,0,0,1,0,"$50  AND $100"
79,40.82132,-73.9538,1,1,1,3,0,0,0,1,0,"$50  AND $100"
101,40.81098,-73.94278,1,1,1,1,1,0,0,1,0,"$50  AND $100"
80,40.8186,-73.94348,1,1,2,1,0,1,0,1,0,">  $100"
62,40.85801,-73.88247,1,1,1,1,0,0,0,1,0,"< $30"
101,40.76917,-73.9516,1,1,1,2,0,1,1,0,0,">  $100"
111,40.75704,-73.96531,1,1,1,1,0,0,0,1,0,"$50  AND $100"
94,40.7446799999999,-73.97335,1,1,1,1,0,0,1,0,0,">  $100"
101,40.84002,-73.94384,1,1,1,1,0,0,0,0,1,"$30  AND $50"
18,40.63573,-74.0055199999999,21,1,1,2,0,0,0,1,0,"$50  AND $100"
18,40.69329,-73.91579,21,1,1,1,0,0,0,1,0,"$50  AND $100"
168,40.8018,-73.96264,1,1,1,1,1,0,0,1,0,">  $100"
136,40.7110599999999,-73.78393,21,1,1,2,1,1,0,1,0,"$50  AND $100"
18,40.73325,-73.9554199999999,1,1,1,1,1,1,0,1,0,"$50  AND $100"
79,40.82567,-73.9526099999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
80,40.81187,-73.95393,1,1.5,3,4,0,0,1,0,0,">  $100"
18,40.7334,-73.95849,1,1,1,2,0,0,1,0,0,">  $100"
18,40.73409,-73.95752,1,1,1,1,0,0,1,0,0,">  $100"
52,40.72811,-73.98824,1,1,2,2,0,1,0,1,0,">  $100"
167,40.76279,-73.96266,1,1,1,1,0,0,0,1,0,">  $100"
18,40.69208,-73.91775,1,1,2,2,0,0,1,0,0,">  $100"
18,40.6879,-73.91183,1,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.72455,-73.98418,1,1,1,1,0,1,1,0,0,">  $100"
18,40.67961,-73.96325,12,1,1,1,0,0,1,0,0,">  $100"
79,40.82461,-73.95269,3,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.69615,-73.93302,1,1,1,1,0,1,0,1,0,"$50  AND $100"
136,40.70267,-73.88663,1,1,1,1,0,1,0,1,0,"$50  AND $100"
59,40.73986,-73.9863,23,1,1,2,0,0,1,0,0,">  $100"
101,40.7260799999999,-73.97797,1,1.5,1,1,0,0,0,1,0,">  $100"
18,40.71424,-73.9618199999999,1,1,1,1,1,1,0,1,0,"$50  AND $100"
157,40.8611299999999,-73.91511,1,1,1,1,0,1,1,0,0,"$50  AND $100"
176,40.73157,-74.0048099999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
64,40.68792,-73.97671,21,1.5,2,2,1,1,0,1,0,">  $100"
32,40.69003,-73.96865,23,2,3,3,0,1,1,0,0,">  $100"
136,40.69608,-73.8286,1,1,3,4,1,1,1,0,0,">  $100"
101,40.7713,-73.95568,1,2,2,2,0,0,1,0,0,">  $100"
18,40.67982,-73.945,1,1,1,1,0,1,0,1,0,"$30  AND $50"
88,40.75902,-73.87698,1,1,1,1,0,1,0,1,0,"$30  AND $50"
185,40.74789,-73.89752,1,1,2,2,0,0,1,0,0,">  $100"
22,40.68644,-73.91554,1,1,1,1,0,1,0,1,0,"$30  AND $50"
18,40.6901,-73.99247,1,1,1,1,0,0,1,0,0,">  $100"
18,40.67259,-73.98324,1,1,1,2,0,0,1,0,0,">  $100"
18,40.69144,-73.93493,29,1,1,1,1,1,0,1,0,">  $100"
168,40.79827,-73.97231,1,1,1,2,0,1,0,1,0,"$50  AND $100"
181,40.71578,-73.95389,23,1,1,1,0,0,1,0,0,">  $100"
168,40.7975,-73.97099,1,1,1,1,0,1,0,1,0,"$50  AND $100"
6,40.6299099999999,-74.02458,1,1,1,1,0,0,1,0,0,"$50  AND $100"
16,40.57573,-73.96051,1,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.74419,-73.9718599999999,1,1,1,1,0,0,1,0,0,">  $100"
136,40.6964,-73.8283699999999,1,1,3,4,1,1,1,0,0,">  $100"
136,40.71325,-73.85415,1,1,1,1,0,1,1,0,0,"$50  AND $100"
18,40.72157,-73.9400199999999,21,6.5,1,4,0,0,0,0,1,"$30  AND $50"
18,40.58338,-73.93961,1,1,1,1,1,1,0,1,0,"$50  AND $100"
80,40.80898,-73.94591,1,1,2,2,0,0,1,0,0,">  $100"
168,40.79973,-73.9656,1,1,1,1,0,0,0,1,0,"$50  AND $100"
173,40.85392,-73.93139,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.6768299999999,-74.00056,29,1,1,1,0,1,1,0,0,"$50  AND $100"
18,40.69922,-73.93762,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.70057,-73.91414,1,1.5,1,1,0,0,0,1,0,"$30  AND $50"
18,40.6735,-73.97606,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.69014,-73.91908,1,2,1,1,1,0,0,1,0,"$30  AND $50"
18,40.68885,-73.91487,1,3,1,2,0,0,0,1,0,"$50  AND $100"
181,40.71882,-73.94943,1,1,1,1,0,0,1,0,0,">  $100"
18,40.6505299999999,-73.97438,21,1.5,3,3,0,0,1,0,0,">  $100"
101,40.78968,-73.97169,1,1,2,2,0,0,1,0,0,">  $100"
18,40.68176,-73.97891,21,1,1,1,0,0,0,1,0,"$50  AND $100"
154,40.63705,-74.07722,1,2,1,2,0,0,0,1,0,"$50  AND $100"
101,40.7424,-73.9837,1,1,1,1,0,0,1,0,0,">  $100"
18,40.67713,-73.95219,1,1,1,1,1,0,0,1,0,"$50  AND $100"
18,40.72724,-73.95401,1,1,1,1,0,1,1,0,0,">  $100"
181,40.72177,-73.94166,21,6.5,1,3,0,1,0,0,1,"$30  AND $50"
101,40.7834299999999,-73.9823,12,1,1,1,0,0,1,0,0,">  $100"
101,40.7591599999999,-73.99148,1,1,1,1,0,1,0,0,1,"$50  AND $100"
18,40.63562,-74.0318,1,1,1,1,0,1,0,1,0,"$50  AND $100"
22,40.69825,-73.93725,1,2,1,1,0,0,0,1,0,"$30  AND $50"
18,40.69474,-73.95498,23,1,3,3,0,0,1,0,0,">  $100"
181,40.71239,-73.96775,1,1,1,1,0,0,1,0,0,">  $100"
18,40.68803,-73.9733,1,1,1,1,0,0,1,0,0,">  $100"
98,40.74753,-73.93918,1,1,1,1,0,0,0,0,1,">  $100"
18,40.7197,-73.95745,1,1,1,2,0,1,1,0,0,">  $100"
18,40.65529,-73.95971,1,1,1,1,0,0,1,0,0,">  $100"
101,40.7786,-73.97578,1,2,2,2,0,0,1,0,0,">  $100"
18,40.72225,-73.94328,1,1,1,1,0,0,0,1,0,">  $100"
80,40.8071799999999,-73.9490699999999,1,1,2,1,0,1,1,0,0,"$50  AND $100"
80,40.8118599999999,-73.9392199999999,12,1,1,1,0,0,0,1,0,">  $100"
101,40.75468,-73.96563,1,1,1,1,0,0,1,0,0,">  $100"
18,40.69069,-73.92651,1,1,1,1,1,1,1,0,0,">  $100"
18,40.63863,-73.93826,29,2,3,4,0,1,1,0,0,">  $100"
101,40.72777,-73.98568,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.69303,-73.95636,19,2,1,4,0,1,0,0,1,"$30  AND $50"
101,40.73557,-73.98038,1,1,1,1,0,0,1,0,0,">  $100"
32,40.6867,-73.9612,1,1,1,1,0,1,0,1,0,"$50  AND $100"
140,40.70254,-73.90679,1,1,1,1,0,0,0,1,0,"$30  AND $50"
36,40.6053099999999,-74.08893,21,1,1,2,0,1,0,1,0,">  $100"
57,40.7037599999999,-74.00833,1,1,1,1,0,0,1,0,0,">  $100"
27,40.74154,-73.9952699999999,1,1,1,1,0,0,1,0,0,">  $100"
101,40.71737,-73.99861,1,2,3,3,0,0,1,0,0,">  $100"
101,40.75934,-73.98755,1,1,1,1,0,1,0,1,0,"$50  AND $100"
22,40.69972,-73.92362,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68962,-73.9606199999999,1,1,1,1,1,1,1,0,0,">  $100"
58,40.66113,-73.95231,1,1,2,3,1,1,1,0,0,">  $100"
100,40.72135,-73.98391,1,1,1,1,0,0,1,0,0,">  $100"
18,40.69793,-73.96989,29,1,1,1,1,0,0,1,0,">  $100"
157,40.81309,-73.85367,21,1,1,2,0,1,0,1,0,"$50  AND $100"
158,40.58743,-73.81411,21,2,1,1,0,1,0,1,0,"$30  AND $50"
18,40.69949,-73.92383,1,1,1,2,0,0,1,0,0,"$50  AND $100"
18,40.71415,-73.96225,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.80455,-73.95429,1,1,1,1,0,0,1,0,0,">  $100"
1,40.72436,-73.98235,23,1,1,1,0,1,1,0,0,">  $100"
18,40.68125,-73.92326,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.6796299999999,-73.90816,1,1,1,1,1,1,0,1,0,"$50  AND $100"
87,40.86735,-73.91762,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.77673,-73.95525,1,1,1,1,0,0,0,1,0,">  $100"
101,40.74573,-73.98323,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.75357,-73.97313,25,1,1,2,0,0,0,1,0,">  $100"
18,40.71414,-73.96334,1,1,1,2,0,0,1,0,0,">  $100"
18,40.69322,-73.96655,1,1,1,1,0,0,0,1,0,"$50  AND $100"
181,40.71018,-73.94057,1,2.5,1,1,1,1,0,1,0,"$50  AND $100"
101,40.81678,-73.94246,1,1,1,2,0,0,0,1,0,"$50  AND $100"
18,40.61615,-73.95997,18,1,1,1,0,1,1,0,0,"$50  AND $100"
79,40.82763,-73.94404,1,1,1,2,0,1,0,1,0,"$50  AND $100"
185,40.7446099999999,-73.90648,1,1,1,1,1,1,0,1,0,"$30  AND $50"
168,40.79577,-73.97403,1,1,1,2,0,0,0,1,0,"$50  AND $100"
136,40.74295,-73.87812,1,1,1,2,0,1,0,1,0,">  $100"
18,40.6533,-73.95534,1,1,1,1,0,0,1,0,0,"$50  AND $100"
18,40.66113,-73.9627699999999,1,1,1,2,0,1,1,0,0,">  $100"
157,40.81639,-73.81954,21,1,1,2,0,1,0,1,0,"$50  AND $100"
61,40.75607,-73.82212,1,1,2,1,0,1,0,1,0,"$50  AND $100"
18,40.7061799999999,-73.91689,1,1,2,1,0,0,1,0,0,"$50  AND $100"
101,40.72242,-73.99463,19,1,1,1,0,1,0,1,0,"$50  AND $100"
173,40.85116,-73.93457,1,1,1,1,0,0,1,0,0,"$50  AND $100"
89,40.69066,-73.78759,1,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.72307,-73.98437,1,1,1,1,0,0,0,1,0,"$50  AND $100"
136,40.75432,-73.82273,12,1,1,1,0,1,0,1,0,"$50  AND $100"
155,40.74122,-73.92223,1,1,1,1,0,1,0,1,0,"$50  AND $100"
136,40.69212,-73.90188,1,1,1,2,0,0,1,0,0,">  $100"
155,40.7351,-73.92039,1,1,1,1,1,0,0,1,0,"$30  AND $50"
18,40.67367,-73.96507,1,1,2,2,0,0,1,0,0,">  $100"
77,40.66362,-73.99616,1,3,3,3,0,0,1,0,0,">  $100"
28,40.71765,-73.99457,26,1,1,3,0,0,1,0,0,">  $100"
18,40.7073,-73.9277599999999,1,1,1,1,1,0,0,1,0,"< $30"
138,40.71734,-73.86,21,1,1,1,0,1,1,0,0,">  $100"
18,40.69444,-73.93247,1,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.77359,-73.94865,1,1,1,1,0,0,1,0,0,">  $100"
10,40.69439,-73.95518,19,2,1,1,0,1,0,0,1,"$30  AND $50"
18,40.69701,-73.93002,1,2,2,2,0,1,1,0,0,"$50  AND $100"
18,40.68579,-73.95038,1,1.5,1,1,1,1,0,1,0,"$50  AND $100"
18,40.67762,-73.96539,21,1,1,1,0,0,0,1,0,"$50  AND $100"
136,40.73758,-73.9282099999999,1,1,1,1,0,1,0,0,1,"$50  AND $100"
80,40.80045,-73.95166,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.68904,-73.9203699999999,1,2,1,1,0,0,0,1,0,"$50  AND $100"
101,40.73132,-74.00429,1,1,2,2,0,0,1,0,0,">  $100"
101,40.72271,-73.99412,19,1,1,1,0,1,0,1,0,">  $100"
136,40.77329,-73.91183,1,1,2,2,0,1,1,0,0,"$50  AND $100"
18,40.69808,-73.9241699999999,1,1,1,1,1,1,0,1,0,"$30  AND $50"
77,40.66236,-73.99109,29,2,3,6,0,1,1,0,0,">  $100"
18,40.67435,-73.95087,1,1,3,2,0,0,1,0,0,">  $100"
18,40.69517,-73.93248,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.64165,-74.00922,29,2,1,1,0,1,0,1,0,"$30  AND $50"
18,40.63985,-74.01094,29,2,1,1,0,1,0,1,0,"$50  AND $100"
156,40.641,-74.00925,29,2,1,1,0,1,0,1,0,"$50  AND $100"
18,40.69453,-73.95173,21,2,1,1,0,1,0,1,0,"$50  AND $100"
27,40.74137,-73.9994,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.57636,-73.95964,1,1,1,1,1,0,0,0,1,"$50  AND $100"
101,40.72259,-73.99399,19,1,1,1,0,1,0,1,0,"$50  AND $100"
98,40.74565,-73.94699,1,1,1,1,0,1,0,1,0,">  $100"
136,40.71214,-73.81661,1,1,2,3,0,1,1,0,0,"$50  AND $100"
101,40.80527,-73.95106,21,1,1,1,0,0,0,1,0,"$50  AND $100"
22,40.70237,-73.92002,1,1,3,4,0,0,1,0,0,">  $100"
10,40.68608,-73.94977,1,1,1,1,0,1,1,0,0,">  $100"
10,40.69323,-73.94993,21,2,1,1,0,0,0,1,0,"$50  AND $100"
18,40.71714,-73.95783,1,1,1,1,0,1,0,1,0,">  $100"
18,40.67844,-73.93831,26,1,1,1,0,1,0,1,0,">  $100"
101,40.85333,-73.9305,1,1,1,1,0,0,0,1,0,"$50  AND $100"
10,40.6870599999999,-73.94368,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.74443,-74.0029,12,2,1,1,0,0,1,0,0,">  $100"
51,40.6743,-73.87368,21,1,1,1,0,0,0,1,0,">  $100"
18,40.68974,-73.91449,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.72696,-73.9811,1,1,2,2,0,0,1,0,0,">  $100"
10,40.6951599999999,-73.93462,1,1,2,1,0,1,1,0,0,">  $100"
18,40.70528,-73.934,23,1,1,3,0,1,1,0,0,">  $100"
100,40.71194,-73.97792,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67262,-73.9628599999999,1,1,1,1,0,1,1,0,0,">  $100"
101,40.7707599999999,-73.94757,1,1,1,1,0,1,1,0,0,">  $100"
18,40.68647,-73.9819699999999,12,2,2,3,0,1,1,0,0,">  $100"
79,40.83136,-73.94299,1,1,1,2,0,1,0,1,0,"$50  AND $100"
100,40.71857,-73.98973,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.71958,-73.98284,1,1,1,1,0,1,1,0,0,">  $100"
101,40.7898099999999,-73.9697,1,2.5,3,4,0,0,1,0,0,">  $100"
181,40.72133,-73.93995,21,6.5,1,2,0,0,0,0,1,"$30  AND $50"
101,40.75707,-73.96417,1,2,1,2,0,1,1,0,0,">  $100"
52,40.72847,-73.98807,1,1,1,1,0,0,1,0,0,">  $100"
181,40.7045,-73.937,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.74389,-73.97149,26,2,3,3,0,0,1,0,0,">  $100"
101,40.74829,-74.0046199999999,12,2,2,2,0,0,1,0,0,">  $100"
140,40.70225,-73.90177,1,2,1,1,0,0,0,1,0,"$30  AND $50"
157,40.83201,-73.89996,29,1.5,3,2,0,1,1,0,0,">  $100"
89,40.6969799999999,-73.72962,21,1,1,2,0,1,0,1,0,"$30  AND $50"
18,40.68684,-73.98167,1,1,1,2,0,1,0,1,0,"$50  AND $100"
40,40.7393299999999,-73.84851,1,1,1,2,0,1,1,0,0,"$50  AND $100"
18,40.6984,-73.9276699999999,21,2,2,2,0,1,1,0,0,">  $100"
140,40.71128,-73.89338,1,1,1,1,1,1,0,1,0,"$30  AND $50"
101,40.74158,-73.99585,1,1,1,1,0,0,1,0,0,">  $100"
156,40.64456,-74.01135,1,1,1,2,0,1,0,1,0,"$30  AND $50"
10,40.68585,-73.94919,1,1.5,1,1,1,0,0,1,0,"$50  AND $100"
18,40.68214,-73.96536,1,1,1,1,0,0,1,0,0,">  $100"
101,40.72235,-73.99454,1,1,1,1,0,0,1,0,0,">  $100"
101,40.79908,-73.96215,12,2,1,1,0,0,0,1,0,"$50  AND $100"
49,40.65887,-73.9198,1,1,3,3,0,1,1,0,0,">  $100"
18,40.7117,-73.9608,1,1,1,1,1,1,0,1,0,"$50  AND $100"
168,40.79473,-73.96744,26,2,2,3,0,1,1,0,0,">  $100"
101,40.85671,-73.93011,1,1,1,1,0,0,0,0,1,"$30  AND $50"
18,40.65639,-73.9824199999999,1,1,2,2,0,1,1,0,0,">  $100"
68,40.66774,-73.99292,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67745,-73.91954,1,2,4,6,0,0,1,0,0,">  $100"
101,40.78802,-73.97253,1,1,2,2,1,0,1,0,0,">  $100"
101,40.73411,-73.98289,1,1,1,1,0,0,0,1,0,">  $100"
101,40.80209,-73.9674199999999,1,1,1,1,1,1,0,1,0,"$50  AND $100"
18,40.73438,-73.95863,23,2,2,2,0,1,1,0,0,">  $100"
154,40.5988599999999,-74.13217,21,2.5,4,6,1,1,1,0,0,">  $100"
18,40.63528,-74.00734,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.83668,-73.94476,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.77093,-73.95485,1,1,1,1,1,1,1,0,0,"$50  AND $100"
64,40.68925,-73.97108,1,1,1,2,0,1,1,0,0,">  $100"
10,40.68652,-73.94848,12,1,1,1,0,0,0,1,0,"$30  AND $50"
14,40.6903299999999,-73.98994,1,1,1,1,0,0,1,0,0,">  $100"
58,40.64599,-73.96079,1,1,2,2,0,0,1,0,0,"$50  AND $100"
18,40.68454,-73.96425,1,1,1,1,1,1,1,0,0,"$50  AND $100"
27,40.74708,-73.99131,12,1,2,3,0,0,1,0,0,">  $100"
18,40.64118,-73.95245,29,1,1,1,0,1,0,1,0,"$50  AND $100"
58,40.64228,-73.95204,29,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.75019,-73.97045,26,1,1,2,0,0,1,0,0,">  $100"
44,40.77377,-73.9048,1,1,1,1,0,0,0,1,0,"$30  AND $50"
10,40.68625,-73.94045,1,1,2,4,0,0,1,0,0,">  $100"
10,40.68049,-73.91918,29,2.5,3,4,0,1,1,0,0,">  $100"
101,40.7267299999999,-73.9876599999999,1,1,3,4,0,1,0,1,0,">  $100"
58,40.6395599999999,-73.95033,1,1,1,1,1,1,0,1,0,"$50  AND $100"
27,40.74462,-74.0013,1,1,1,1,0,0,1,0,0,">  $100"
136,40.70775,-73.90853,1,1,1,1,0,0,0,1,0,"$50  AND $100"
155,40.7450599999999,-73.92444,1,1,2,3,0,0,1,0,0,">  $100"
101,40.72586,-74.00079,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68036,-73.94587,1,1,1,1,0,0,0,1,0,">  $100"
18,40.68923,-73.9281599999999,1,2,1,2,0,0,0,1,0,"$30  AND $50"
18,40.6969,-73.9114,1,1,1,1,1,1,0,1,0,"$50  AND $100"
101,40.75457,-73.96248,26,2,2,3,0,0,1,0,0,">  $100"
18,40.70844,-73.94415,1,2,1,1,1,1,0,1,0,"$50  AND $100"
80,40.81308,-73.95993,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.73394,-74.00175,1,1,1,1,0,0,1,0,0,">  $100"
101,40.72401,-73.98154,1,1,1,1,0,1,0,1,0,"$30  AND $50"
51,40.68351,-73.88448,1,1,1,2,0,1,1,0,0,"$50  AND $100"
140,40.70108,-73.90222,1,1,2,2,0,0,1,0,0,">  $100"
101,40.75562,-73.99539,1,2,1,1,0,0,0,1,0,"$50  AND $100"
18,40.70743,-73.92294,23,1,2,2,1,1,1,0,0,">  $100"
81,40.76629,-73.986,26,1,1,2,0,0,1,0,0,">  $100"
101,40.74324,-73.97224,1,1,1,1,0,0,1,0,0,">  $100"
136,40.701,-73.90607,1,2,1,1,0,1,0,1,0,"$30  AND $50"
183,40.6905,-73.86117,21,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.7962,-73.94894,1,2.5,1,1,0,1,0,1,0,"$50  AND $100"
157,40.88878,-73.86349,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.76852,-73.96245,26,2,2,2,0,0,1,0,0,">  $100"
28,40.71927,-73.9945099999999,26,1,1,3,0,1,1,0,0,">  $100"
10,40.6855,-73.9567699999999,1,1,2,2,0,1,1,0,0,">  $100"
128,40.66477,-73.97999,1,1,1,1,0,1,0,1,0,"$50  AND $100"
176,40.73858,-74.00619,1,1,1,1,0,0,1,0,0,">  $100"
18,40.70624,-73.9177,23,1,1,1,0,0,1,0,0,">  $100"
136,40.73717,-73.80847,21,1,1,1,0,1,0,1,0,">  $100"
18,40.63876,-73.96025,21,3.5,7,10,0,1,1,0,0,">  $100"
10,40.6915599999999,-73.94846,1,2,1,1,0,1,0,1,0,">  $100"
50,40.79832,-73.9398,1,1,1,1,1,1,0,1,0,"$50  AND $100"
101,40.77687,-73.95173,26,1,1,1,0,0,1,0,0,">  $100"
10,40.69519,-73.95465,23,1,1,1,0,1,1,0,0,">  $100"
76,40.72862,-74.00054,1,1,1,1,0,0,1,0,0,">  $100"
18,40.59356,-73.95869,1,1,1,1,0,0,1,0,0,"$50  AND $100"
18,40.71449,-73.94195,1,1,2,2,0,1,1,0,0,">  $100"
111,40.74803,-73.98666,1,1,1,1,0,0,1,0,0,">  $100"
158,40.59684,-73.76873,1,1,1,1,1,1,1,0,0,">  $100"
10,40.68033,-73.91023,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.76634,-73.98155,26,1,1,2,0,1,1,0,0,">  $100"
101,40.7654099999999,-73.98179,26,2,2,3,0,1,1,0,0,">  $100"
101,40.7525,-73.96683,26,1,2,2,0,0,1,0,0,">  $100"
101,40.74632,-73.9730699999999,26,1,2,3,0,0,1,0,0,">  $100"
139,40.69103,-73.83407,1,1,2,2,0,1,1,0,0,">  $100"
101,40.77095,-73.98626,26,1,1,2,0,0,1,0,0,">  $100"
111,40.7594,-73.99748,1,1.5,1,2,0,0,0,1,0,">  $100"
3,40.7675599999999,-73.91798,1,1,1,2,0,0,0,1,0,"$30  AND $50"
101,40.73182,-73.98158,1,1,1,1,0,0,0,1,0,"$50  AND $100"
